,book,rating,title
406,/book/show/11356083-up-against-it,3.6,Up Against It
407,/book/show/11357844-snow-crash,4.03,Snow Crash
408,/book/show/11359948-davy-harwood,4.05,Davy Harwood
409,/book/show/11359952-smashwords-book-marketing-guide,3.99,Smashwords Book Marketing Guide
410,/book/show/11362110-medal-of-honor,4.42,Medal Of Honor
411,/book/show/11366312-damian-s-assassin,4.18,Damian S Assassin
412,/book/show/11366397-the-program,4.06,The Program
413,/book/show/11367726-defending-jacob,3.98,Defending Jacob
414,/book/show/11368591-hidden,3.71,Hidden
415,/book/show/11370120-case-histories,3.82,Case Histories
416,/book/show/11371127-prince-charming,4.06,Prince Charming
417,/book/show/11372834-philip-k-dick-and-philosophy,3.91,Philip K Dick And Philosophy
418,/book/show/11374025-scandalous-desires,4.1,Scandalous Desires
419,/book/show/11375664-the-fellowship-of-the-ring,4.35,The Fellowship Of The Ring
420,/book/show/11375796-infinity-gauntlet,4.08,Infinity Gauntlet
421,/book/show/11379494-eye-of-the-storm,3.96,Eye Of The Storm
422,/book/show/11381643-playing-for-keeps,4.07,Playing For Keeps
423,/book/show/11382112-speak,4.01,Speak
424,/book/show/11382483-thicker-than-blood---the-complete-andrew-z-thomas-series,4.1,Thicker Than Blood   The Complete Andrew Z Thomas Series
425,/book/show/11382943-the-guernsey-literary-and-potato-peel-pie-society,4.15,The Guernsey Literary And Potato Peel Pie Society
426,/book/show/11383192-when-the-lion-feeds,4.18,When The Lion Feeds
427,/book/show/11387515-wonder,4.45,Wonder
428,/book/show/11388053-how-the-marquess-was-won,4.08,How The Marquess Was Won
429,/book/show/11389121-the-rules-of-management,3.91,The Rules Of Management
430,/book/show/11391394-origins,4.43,Origins
431,/book/show/11391817-drawing-from-memory,3.82,Drawing From Memory
432,/book/show/11394006-lust-money-murder,4.21,Lust Money Murder
433,/book/show/11394010-conqueror-series-collection,4.58,Conqueror Series Collection
434,/book/show/11395597-why-be-happy-when-you-could-be-normal,3.96,Why Be Happy When You Could Be Normal
435,/book/show/11397923-tripwire,4.09,Tripwire
436,/book/show/11398058-the-sentry,4.2,The Sentry
437,/book/show/11398113-die-trying,4.02,Die Trying
438,/book/show/11398196-wounds-of-honour,4.09,Wounds Of Honour
439,/book/show/11398471-smashwords-style-guide,4.07,Smashwords Style Guide
440,/book/show/11399569-the-night-eternal,3.68,The Night Eternal
441,/book/show/11400043-the-black-shrike,3.63,The Black Shrike
442,/book/show/11405554-awaken-his-eyes,3.64,Awaken His Eyes
443,/book/show/11408650-the-unbecoming-of-mara-dyer,4.07,The Unbecoming Of Mara Dyer
444,/book/show/11410430-defiance,3.67,Defiance
445,/book/show/11413160-the-prince-and-the-pauper,3.85,The Prince And The Pauper
446,/book/show/11417998-reef-fish-identification,4.19,Reef Fish Identification
447,/book/show/11424558-dr-joseph-warren,4.08,Dr Joseph Warren
448,/book/show/11426025-the-palliser-chronicles-collection,4.39,The Palliser Chronicles Collection
449,/book/show/11429709-the-fear-index,3.44,The Fear Index
450,/book/show/11432010-mistress-of-mellyn,3.89,Mistress Of Mellyn
451,/book/show/11434889-mandibles,3.84,Mandibles
452,/book/show/11436138-the-burning-shore,4.18,The Burning Shore
453,/book/show/11447065-the-quest,4.09,The Quest
454,/book/show/11447921-beautiful-ruins,3.68,Beautiful Ruins
455,/book/show/11448085-prague-fatale,4.12,Prague Fatale
456,/book/show/11448087-we-the-drowned,4.23,We The Drowned
457,/book/show/11449491-the-night-stalker,4.37,The Night Stalker
458,/book/show/11450360-twilight,4.27,Twilight
459,/book/show/11451690-in-the-mirror-a-memoir-of-shattered-secrets,3.39,In The Mirror A Memoir Of Shattered Secrets
460,/book/show/11455154-eventide,3.92,Eventide
461,/book/show/11455485-satantango,4.1,Satantango
462,/book/show/11456431-the-love-letters-of-henry-viii-to-anne-boleyn-with-notes,3.89,The Love Letters Of Henry Viii To Anne Boleyn With Notes
463,/book/show/11456857-affairs-of-steak,4.13,Affairs Of Steak
464,/book/show/11459216-widow-s-web,4.18,Widow S Web
465,/book/show/11467160-damaged,4.08,Damaged
466,/book/show/11467641-the-trouble-with-harry,3.78,The Trouble With Harry
467,/book/show/11468377-thinking-fast-and-slow,4.12,Thinking Fast And Slow
468,/book/show/11471139-reborn,3.79,Reborn
469,/book/show/11471977-matthew-reilly-collection,4.7,Matthew Reilly Collection
470,/book/show/11472008-the-battle-of-midway,4.28,The Battle Of Midway
471,/book/show/11476515-playing-for-keeps,4.07,Playing For Keeps
472,/book/show/11477938-ja-inkwizytor-bicz-bo-y,3.86,Ja Inkwizytor Bicz Bo Y
473,/book/show/11479285-breathe,3.8699999999999997,Breathe
474,/book/show/11483403-fool-for-love,4.23,Fool For Love
475,/book/show/11493562-oxford-mini-dictionary-and-thesaurus,4.64,Oxford Mini Dictionary And Thesaurus
476,/book/show/11494565-city-of-ruin,3.71,City Of Ruin
477,/book/show/11500217-angelfall,4.170000000000001,Angelfall
478,/book/show/11500552-lady-of-devices,3.78,Lady Of Devices
479,/book/show/11502665-star-crossed-rascals,4.55,Star Crossed Rascals
480,/book/show/11505797-beautiful-disaster,4.13,Beautiful Disaster
481,/book/show/11508183-the-skinjacker-trilogy,4.5,The Skinjacker Trilogy
482,/book/show/11509894-countdown,4.08,Countdown
483,/book/show/11510517-merriam-webster-concise-dictionary,4.19,Merriam Webster Concise Dictionary
484,/book/show/11512688-the-dead-of-night,4.17,The Dead Of Night
485,/book/show/11512712-lethal-rider,4.38,Lethal Rider
486,/book/show/11512713-rogue-rider,4.38,Rogue Rider
487,/book/show/11515328-the-drowning-girl,3.72,The Drowning Girl
488,/book/show/11515420-wielki-bazar-z-oto-brayana,4.05,Wielki Bazar Z Oto Brayana
489,/book/show/11520555-the-lord-of-the-rings,4.49,The Lord Of The Rings
490,/book/show/11520760-yankee-doodle-dixie-or-love-the-light-of-life-an-historical-romance,0.0,Yankee Doodle Dixie Or Love The Light Of Life An Historical Romance
491,/book/show/11522010-world-war-z,4.01,World War Z
492,/book/show/11523214-john-carter,3.93,John Carter
493,/book/show/11532160-requiem,4.14,Requiem
494,/book/show/11538366-time-of-the-twins,4.14,Time Of The Twins
495,/book/show/11540816-little-kids-first-big-book-of-dinosaurs,4.4,Little Kids First Big Book Of Dinosaurs
496,/book/show/11543195-words-of-radiance,4.77,Words Of Radiance
497,/book/show/11544234-chasing-sunsets,3.83,Chasing Sunsets
498,/book/show/11544421-magic-rises,4.48,Magic Rises
499,/book/show/11545060-more-ghost-stories-of-an-antiquary,4.21,More Ghost Stories Of An Antiquary
500,/book/show/11545870-the-rats,3.94,The Rats
501,/book/show/11548065-helper12,3.51,Helper12
502,/book/show/11550534-thief-of-time,4.26,Thief Of Time
503,/book/show/11557510-test-of-the-twins,4.17,Test Of The Twins
504,/book/show/11559200-shadow-of-night,4.06,Shadow Of Night
505,/book/show/11561469-reason-to-breathe,4.22,Reason To Breathe
506,/book/show/11566956-are-you-my-mother,3.68,Are You My Mother
507,/book/show/11568333-morning-glory,4.25,Morning Glory
508,/book/show/11569634-the-slave,4.28,The Slave
509,/book/show/11570646-the-writings-of-thomas-paine-1-1774-79,4.11,The Writings Of Thomas Paine 1 1774 79
510,/book/show/11571298-thirteen-reasons-why,3.97,Thirteen Reasons Why
511,/book/show/11592338-we-re-alive,4.52,We Re Alive
512,/book/show/11594337-the-one-and-only-ivan,4.26,The One And Only Ivan
513,/book/show/11595276-the-miseducation-of-cameron-post,4.0,The Miseducation Of Cameron Post
514,/book/show/11595923-digital-devil-story,3.07,Digital Devil Story
515,/book/show/11596962-journey-into-mystery,4.16,Journey Into Mystery
516,/book/show/11599797-the-capture-of-the-earl-of-glencrae,4.12,The Capture Of The Earl Of Glencrae
517,/book/show/11600163-the-litigators,3.79,The Litigators
518,/book/show/11612247-simple-jess,4.09,Simple Jess
519,/book/show/11614718-delirium,3.98,Delirium
520,/book/show/11617647-the-old-man-and-the-sea,3.75,The Old Man And The Sea
521,/book/show/11646355-one-of-us,4.04,One Of Us
522,/book/show/11652755-the-social-contract,3.75,The Social Contract
523,/book/show/11672438-dark-currents,4.23,Dark Currents
524,/book/show/11680552-the-funky-tales-of-oooka-chewobie,4.67,The Funky Tales Of Oooka Chewobie
525,/book/show/11685184-stolen,4.15,Stolen
526,/book/show/11685996-of-sound-mind,4.08,Of Sound Mind
527,/book/show/11686584-the-fear,4.37,The Fear
528,/book/show/11690387-war-of-the-twins,4.13,War Of The Twins
529,/book/show/11695470-for-i-have-sinned,4.16,For I Have Sinned
530,/book/show/11696880-how-to-succeed-or-stepping-stones-to-fame-and-fortune,4.01,How To Succeed Or Stepping Stones To Fame And Fortune
531,/book/show/11697689-the-beekeeper-s-handbook,4.23,The Beekeeper S Handbook
532,/book/show/11706040-buccaneers-and-pirates,3.65,Buccaneers And Pirates
533,/book/show/11709423-effortless,4.36,Effortless
534,/book/show/11710373-written-in-my-own-heart-s-blood,4.52,Written In My Own Heart S Blood
535,/book/show/11713438-henrietta-the-dragon-slayer,3.94,Henrietta The Dragon Slayer
536,/book/show/11722443-saving-grace,4.25,Saving Grace
537,/book/show/11722961-horse-dreams,4.13,Horse Dreams
538,/book/show/11733220-young-and-wicked,3.67,Young And Wicked
539,/book/show/11734251-death-of-kings,4.29,Death Of Kings
540,/book/show/11734301-a-storm-of-swords,4.49,A Storm Of Swords
541,/book/show/11734836-april-lady,3.65,April Lady
542,/book/show/11735983-insurgent,4.049999999999999,Insurgent
543,/book/show/11737271-stay-close,3.88,Stay Close
544,/book/show/11737276-believing-the-lie,3.79,Believing The Lie
545,/book/show/11738128-a-week-to-be-wicked,4.12,A Week To Be Wicked
546,/book/show/11740145-forbidden,3.93,Forbidden
547,/book/show/11740696-i-ll-never-give-up-on-you,4.32,I Ll Never Give Up On You
548,/book/show/11740839-christine,3.75,Christine
549,/book/show/11741685-pan-lodowego-ogrodu-tom-4,4.2,Pan Lodowego Ogrodu Tom 4
550,/book/show/11742691-the-hunger-games,4.51,The Hunger Games
551,/book/show/11743973-unhinged,3.52,Unhinged
552,/book/show/11745602-lust,3.86,Lust
553,/book/show/11746102-biting-cold,4.15,Biting Cold
554,/book/show/11761936-the-tunnel,4.05,The Tunnel
555,/book/show/11773771-a-delicate-game,3.22,A Delicate Game
556,/book/show/11775390-no-turning-back,4.17,No Turning Back
557,/book/show/11777020-headhunters,3.79,Headhunters
558,/book/show/11777606-night-embrace,4.25,Night Embrace
559,/book/show/11781092-the-great-commanders-of-the-medieval-world-454-1582,3.57,The Great Commanders Of The Medieval World 454 1582
560,/book/show/11784645-mr-loveday-s-little-outing-other-early-stories,3.81,Mr Loveday S Little Outing Other Early Stories
561,/book/show/11785661-veiled-madness,4.48,Veiled Madness
562,/book/show/11788809-a-game-of-thrones,4.45,A Game Of Thrones
563,/book/show/11796405-ward-against-death,3.69,Ward Against Death
564,/book/show/11797365-escape-from-camp-14,4.0,Escape From Camp 14
565,/book/show/11798556-oscar-wilde-and-the-candlelight-murders,3.63,Oscar Wilde And The Candlelight Murders
566,/book/show/11799627-angle-of-investigation,4.02,Angle Of Investigation
567,/book/show/11806798-ghostwritten,4.06,Ghostwritten
568,/book/show/11808919-maid-for-love,3.98,Maid For Love
569,/book/show/11808950-sweet-evil,4.12,Sweet Evil
570,/book/show/11820152-please-god-let-it-be-herpes,3.47,Please God Let It Be Herpes
571,/book/show/11820472-the-gates-of-rome,4.18,The Gates Of Rome
572,/book/show/11823620-american-gods,4.11,American Gods
573,/book/show/11823873-full-blooded,3.72,Full Blooded
574,/book/show/11826110-floating-staircase,3.71,Floating Staircase
575,/book/show/11827808-the-secret-of-the-nagas,4.01,The Secret Of The Nagas
576,/book/show/11830394-2312,3.44,2312
577,/book/show/11830979-state-of-ecstasy,4.31,State Of Ecstasy
578,/book/show/11831028-the-hunger-games,4.33,The Hunger Games
579,/book/show/11831056-married-to-murder,4.43,Married To Murder
580,/book/show/11836710-uncertainty,3.73,Uncertainty
581,/book/show/11843054-ninemia,4.31,Ninemia
582,/book/show/11847152-stirred,4.05,Stirred
583,/book/show/11850314-until-tuesday,4.18,Until Tuesday
584,/book/show/11851353-made-to-stick,3.95,Made To Stick
585,/book/show/11851783-tales-of-edgar-allan-poe,4.25,Tales Of Edgar Allan Poe
586,/book/show/11856411-angel-of-mercy,3.89,Angel Of Mercy
587,/book/show/11857408-fifty-shades-darker,3.86,Fifty Shades Darker
588,/book/show/11859107-in-another-country,3.36,In Another Country
589,/book/show/11859244-bewitching,3.95,Bewitching
590,/book/show/11869272-behind-the-beautiful-forevers,3.98,Behind The Beautiful Forevers
591,/book/show/11870085-the-fault-in-our-stars,4.24,The Fault In Our Stars
592,/book/show/11870771-the-scottish-prisoner,4.21,The Scottish Prisoner
593,/book/show/11871714-howards-end,3.96,Howards End
594,/book/show/11873368-the-world-of-the-hunger-games,4.49,The World Of The Hunger Games
595,/book/show/11873557-odd-jobs,5.0,Odd Jobs
596,/book/show/11875829-the-widow-s-cliff-and-other-poems,4.75,The Widow S Cliff And Other Poems
597,/book/show/11876600-old-flames,3.93,Old Flames
598,/book/show/11878058-we-re-alive,4.44,We Re Alive
599,/book/show/11878168-anything-you-want,4.01,Anything You Want
600,/book/show/11881117-the-circle-maker,4.21,The Circle Maker
601,/book/show/11886526-the-story-of-us,3.69,The Story Of Us
602,/book/show/11887020-american-sniper,3.99,American Sniper
603,/book/show/11887205-flight-to-starfall,4.64,Flight To Starfall
604,/book/show/11890811-force-of-nature,4.29,Force Of Nature
605,/book/show/11890819-lunatics,3.57,Lunatics
606,/book/show/11896576-blood-wager,4.02,Blood Wager
607,/book/show/11899417-molokai,4.29,Molokai
608,/book/show/11920362-unsaid,4.03,Unsaid
609,/book/show/11925514-code-name-verity,4.06,Code Name Verity
610,/book/show/11927041-tempted-by-trouble,3.66,Tempted By Trouble
611,/book/show/11927461-a-matter-of-choice,3.72,A Matter Of Choice
612,/book/show/11939214-the-shades-of-time-and-memory,4.3,The Shades Of Time And Memory
613,/book/show/11946003-a-time-to-kill,4.05,A Time To Kill
614,/book/show/11947829-ascend,4.08,Ascend
615,/book/show/11958708-death-in-the-clouds,3.8,Death In The Clouds
616,/book/show/11959547-tales-from-development-hell,3.57,Tales From Development Hell
617,/book/show/11966216-torn,4.04,Torn
618,/book/show/11968600-the-blacksmith-s-son,3.88,The Blacksmith S Son
619,/book/show/11970747-the-hedge-knight,4.24,The Hedge Knight
620,/book/show/11976658-dirk-danger-loves-life,4.0,Dirk Danger Loves Life
621,/book/show/11978910-everything-and-the-moon,3.81,Everything And The Moon
622,/book/show/11981786-fall-of-giants,4.28,Fall Of Giants
623,/book/show/11983516-the-in-death-collection,4.64,The In Death Collection
624,/book/show/11985631-the-sworn-sword,4.08,The Sworn Sword
625,/book/show/11986583-knocking-on-heaven-s-door,3.79,Knocking On Heaven S Door
626,/book/show/11988046-pivot-point,4.08,Pivot Point
627,/book/show/11995467-sought,3.92,Sought
628,/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,4.34,Aristotle And Dante Discover The Secrets Of The Universe
629,/book/show/12003094-passenger-13,3.99,Passenger 13
630,/book/show/12004023-ancestor,3.94,Ancestor
631,/book/show/12013031-the-night-she-disappeared,3.92,The Night She Disappeared
632,/book/show/12013133-in-the-midst-of-life,4.09,In The Midst Of Life
633,/book/show/12015571-best-luck-day,4.0,Best Luck Day
634,/book/show/12024990-assassin-s-code,4.31,Assassin S Code
635,/book/show/12028902-ingenius,3.83,Ingenius
636,/book/show/12032046-tech-world-explorer,3.0,Tech World Explorer
637,/book/show/12033455-i-ve-got-your-number,3.94,I Ve Got Your Number
638,/book/show/12037108-raylan,3.66,Raylan
639,/book/show/12039510-the-academie,3.59,The Academie
640,/book/show/12042279-darker-after-midnight,4.37,Darker After Midnight
641,/book/show/12043254-fast-tracked,3.97,Fast Tracked
642,/book/show/12043770-third-grave-dead-ahead,4.38,Third Grave Dead Ahead
643,/book/show/12045867-alpha-s-prerogative,3.83,Alpha S Prerogative
644,/book/show/12054673-and-furthermore,3.47,And Furthermore
645,/book/show/12056171-sharing-among-friends,3.68,Sharing Among Friends
646,/book/show/12063038-howdunit-book-of-police-procedure-and-investigation,4.22,Howdunit Book Of Police Procedure And Investigation
647,/book/show/12065943-extra-yarn,4.08,Extra Yarn
648,/book/show/12070807-the-girl-on-the-glider,4.36,The Girl On The Glider
649,/book/show/12079560-beautiful-outlaw,4.32,Beautiful Outlaw
650,/book/show/12079884-conqueror,4.42,Conqueror
651,/book/show/12081652-unchained,3.92,Unchained
652,/book/show/12085614-let-s-get-digital,4.28,Let S Get Digital
653,/book/show/12087624-outside-the-lines,3.87,Outside The Lines
654,/book/show/12088345-the-plot-whisperer,4.02,The Plot Whisperer
655,/book/show/12088371-the-commander-and-the-den-asaan-rautu-vol-2,4.02,The Commander And The Den Asaan Rautu Vol 2
656,/book/show/12093002-digital-devil-story-2,3.05,Digital Devil Story 2
657,/book/show/12096714-when-the-devil-drives,3.94,When The Devil Drives
658,/book/show/12098633-write-good-or-die,3.54,Write Good Or Die
659,/book/show/12099007-the-last-boyfriend,4.07,The Last Boyfriend
660,/book/show/12100176-falling-for-love,4.33,Falling For Love
661,/book/show/12107920-shatterproof,4.17,Shatterproof
662,/book/show/12107925-day-of-doom,4.13,Day Of Doom
663,/book/show/12107927-trust-no-one,4.21,Trust No One
664,/book/show/12109352-horizon,3.95,Horizon
665,/book/show/12114440-fury-s-kiss,4.27,Fury S Kiss
666,/book/show/12114719-eon-s-door,3.27,Eon S Door
667,/book/show/12119529-magic-breaks,4.52,Magic Breaks
668,/book/show/12119894-the-dead-smile,3.72,The Dead Smile
669,/book/show/12125412-the-lady-or-the-tiger,3.95,The Lady Or The Tiger
670,/book/show/12127373-winter-warriors,4.15,Winter Warriors
671,/book/show/12127750-the-mark-of-athena,4.45,The Mark Of Athena
